year_month,product_id,product_price,present_user_cnt,present_total_qty
2016-03-01,GGOEACCQ017299,28.78,1,1
2016-03-01,GGOEGAWR061848,13.59,0,0
2016-03-01,GGOEGATB060615,98.99,0,0
2016-03-01,GGOEAAFB035917,55.99,0,0
2016-03-01,GGOEGADB059616,59.99,0,0
2016-03-01,GGOEGAHB057415,71.99,1,3
2016-03-01,GGOEGALQ034217,18.99,1,3
2016-03-01,GGOEGAWH061349,19.19,1,2
2016-03-01,GGOEGAXQ067130,13.59,0,0
2016-03-01,GGOEGAYC068324,15.19,0,0
2016-04-01,GGOEAOBH078799,8.99,1,3
2016-04-01,GGOEAOBH078799,899.0,1,809
2016-04-01,GGOEAOBH078799,7.19,0,0
2016-04-01,GGOEAOBH078799,14.38,3,3
2016-04-01,GGOEGAAB010515,13.59,6,22
2016-04-01,GGOEGAAB010515,16.99,14,18
2016-04-01,GGOEGAAB010515,27.18,1,6
2016-04-01,GGOEGAAB010515,54.36,1,7
2016-04-01,GGOEGAAB010515,67.96,1,3
2016-04-01,GGOEGAAB010517,16.99,4,6
2016-04-01,GGOEGAAB010517,27.18,1,4
2016-04-01,GGOEGAAB010517,13.59,2,4
2016-04-01,GGOEGAAC032117,18.99,0,0
2016-04-01,GGOEGAAJ073415,18.99,5,5
2016-04-01,GGOEGAAJ073415,15.19,0,0
2016-04-01,GGOEGAAJ080615,15.99,8,13
2016-04-01,GGOEGAAJ080615,63.96,1,5
2016-04-01,GGOEGAAJ080615,19.99,3,6
2016-04-01,GGOEGAAJ080615,39.98,0,0
2016-04-01,GGOEGAAJ080615,95.94,0,0
2016-04-01,GGOEGAAJ080615,199.9,1,18
2016-04-01,GGOEGAAR010714,16.99,0,0
2016-04-01,GGOEGAAR010714,13.59,5,6
2016-04-01,GGOEGAAR010717,16.99,1,4
2016-04-01,GGOEGAAR010717,33.98,0,0
2016-04-01,GGOEGAAR010717,84.95,1,4
2016-04-01,GGOEGADC059514,52.49,0,0
2016-04-01,GGOEGADJ056813,76.99,0,0
2016-04-01,GGOEGADJ056813,61.59,0,0
2016-04-01,GGOEGADJ056814,76.99,0,0
2016-04-01,GGOEGADJ056814,61.59,7,7
2016-04-01,GGOEGADJ059714,41.99,3,9
2016-04-01,GGOEGADJ059714,52.49,1,1
2016-04-01,GGOEGADJ059714,377.91,0,0
2016-04-01,GGOEGAEA030413,15.99,1,4
2016-04-01,GGOEGAEA030413,19.99,2,6
2016-04-01,GGOEGAEB031513,24.99,0,0
2016-04-01,GGOEGAEB031513,944.46,0,0
2016-04-01,GGOEGAER029213,15.19,0,0
2016-04-01,GGOEGAFB035814,44.79,5,11
2016-04-01,GGOEGAFB035814,55.99,0,0
2016-04-01,GGOEGAFB035814,111.98,1,4
2016-04-01,GGOEGAQB036014,44.79,4,15
2016-04-01,GGOEGAQB036014,55.99,1,9
2016-04-01,GGOEGAWC061253,19.19,1,1
2016-04-01,GGOEGAWC061253,16.79,0,0
2016-04-01,GGOEGAWC061253,13.43,1,5
2016-04-01,GGOEGAWC061253,117.53,2,2
2016-04-01,GGOEGAWC061253,134.32,1,47
2016-04-01,GGOEGAWR061148,23.99,0,0
2016-04-01,GGOEGAWR061148,19.19,3,5
2016-04-01,GGOEGAXC065629,30.39,0,0
2016-04-01,GGOEGAXR066030,15.19,0,0
2016-04-01,GGOEGAYC068325,18.99,0,0
2016-04-01,GGOEGAYC068325,15.19,0,0
2016-04-01,GGOEGAYC068325,151.92,1,13
2016-04-01,GGOEGAYQ068956,35.2,0,0
2016-04-01,GGOEGAYQ068956,24.64,0,0
2016-04-01,GGOEGAYQ069025,18.99,0,0
2016-04-01,GGOEGCNB021099,11.99,1,1
2016-04-01,GGOEGDHC018299,5.98,1,8
2016-04-01,GGOEGDHC018299,2.39,3,9
2016-04-01,GGOEGDHC018299,8.97,0,0
2016-04-01,GGOEGDHC018299,11.96,1,31
2016-04-01,GGOEGDHC018299,44.85,8,59
2016-04-01,GGOEGDHC018299,2.99,11,14
2016-04-01,GGOEGDHC018299,1.196,2,1594
2016-04-01,GGOEGDHC018299,23.9,2,36
2016-04-01,GGOEGDHC018299,43.02,3,9
2016-04-01,GGOEGDHC018299,23.92,1,15
2016-04-01,GGOEGDHC018299,59.8,0,0
2016-04-01,GGOEGDHC018299,16.73,3,10
2016-04-01,GGOEGDHC018299,52.58,1,64
2016-04-01,GGOEGDHC018299,65.78,0,0
2016-04-01,GGOEGDHC018299,14.95,3,11
2016-04-01,GGOEGDHC018299,28.68,0,0
2016-04-01,GGOEGDHC018299,59.75,0,0
2016-04-01,GGOEGDHC018299,29.9,1,10
2016-04-01,GGOEGDHC018299,239.2,1,65
2016-04-01,GGOEGDHC018299,20.93,1,9
2016-04-01,GGOEGDHC018299,31.07,1,10
2016-04-01,GGOEGDHC018299,38.87,2,31
2016-04-01,GGOEGDHC018299,4.78,1,4
2016-04-01,GGOEGDHR018499,2.99,0,0
2016-04-01,GGOEGDHR018499,5.98,2,7
2016-04-01,GGOEGDHR018499,8.97,0,0
2016-04-01,GGOEGDHR018499,11.96,1,27
2016-04-01,GGOEGDHR018499,44.85,1,18
2016-04-01,GGOEGDHR018499,598.0,1,761
2016-04-01,GGOEGDHR018499,43.02,2,70
2016-04-01,GGOEGDHR018499,23.92,2,7
2016-04-01,GGOEGDHR018499,47.8,1,73
2016-04-01,GGOEGDHR018499,50.83,0,0
2016-04-01,GGOEGDHR018499,20.93,0,0
2016-04-01,GGOEGDHR018499,2.39,0,0
2016-04-01,GGOEGDHR018499,16.73,1,7
2016-04-01,GGOEGDHR018499,19.12,0,0
2016-04-01,GGOEGDHR018499,23.9,0,0
2016-04-01,GGOEGDHR018499,28.68,2,16
2016-04-01,GGOEGDHR018499,59.8,2,34
2016-04-01,GGOEGDHR018499,29.9,0,0
2016-04-01,GGOEGDHR018499,239.2,1,83
2016-04-01,GGOEGDHR018499,31.07,1,6
2016-04-01,GGOEGDWC020199,8.99,4,17
2016-04-01,GGOEGDWC020199,21.57,1,5
2016-04-01,GGOEGDWC020199,28.76,2,14
2016-04-01,GGOEGDWC020199,89.9,3,10
2016-04-01,GGOEGDWC020199,134.85,1,14
2016-04-01,GGOEGDWC020199,7.19,0,0
2016-04-01,GGOEGDWR015799,12.99,20,25
2016-04-01,GGOEGDWR015799,10.39,16,21
2016-04-01,GGOEGDWR015799,51.96,1,17
2016-04-01,GGOEGDWR015799,25.98,1,13
2016-04-01,GGOEGDWR015799,41.56,2,12
2016-04-01,GGOEGDWR015799,311.76,0,0
2016-04-01,GGOEGDWR015799,64.95,2,4
2016-04-01,GGOEGDWR015799,38.97,0,0
2016-04-01,GGOEGDWR015799,51.95,1,10
2016-04-01,GGOEGDWR015799,1.792,0,0
2016-04-01,GGOEGFKQ020399,1.99,12,15
2016-04-01,GGOEGFKQ020399,1.59,5,9
2016-04-01,GGOEGFKQ020399,5.97,1,7
2016-04-01,GGOEGFKQ020399,7.96,0,0
2016-04-01,GGOEGFKQ020399,3.98,6,14
2016-04-01,GGOEGFKQ020399,39.75,1,20
2016-04-01,GGOEGFKQ020399,2.99,30,48
2016-04-01,GGOEGFKQ020399,2.39,12,29
2016-04-01,GGOEGFKQ020399,95.6,0,0
2016-04-01,GGOEGFKQ020399,5.98,3,12
2016-04-01,GGOEGFKQ020399,448.5,1,144
2016-04-01,GGOEGFKQ020399,23.9,4,44
2016-04-01,GGOEGFKQ020399,32.89,1,2
2016-04-01,GGOEGFKQ020399,47.84,1,25
2016-04-01,GGOEGFKQ020399,59.8,0,0
2016-04-01,GGOEGFKQ020399,8.97,5,24
2016-04-01,GGOEGFKQ020399,14.95,5,15
2016-04-01,GGOEGFKQ020399,29.9,1,28
2016-04-01,GGOEGFKQ020399,11.95,2,4
2016-04-01,GGOEGFKQ020399,71.7,1,34
2016-04-01,GGOEGFKQ020399,7.17,0,0
2016-04-01,GGOEGFKQ020399,11.96,0,0
2016-04-01,GGOEGFKQ020399,50.19,2,47
2016-04-01,GGOEGFKQ020399,44.85,1,19
2016-04-01,GGOEGFKQ020399,239.0,1,96
2016-04-01,GGOEGFKQ020399,239.2,1,82
2016-04-01,GGOEGGOA017399,11.88,0,0
2016-04-01,GGOEGGOA017399,19.8,2,67
2016-04-01,GGOEGGOA017399,0.99,9,12
2016-04-01,GGOEGGOA017399,4.95,1,10
2016-04-01,GGOEGGOA017399,23.7,3,114
2016-04-01,GGOEGGOA017399,39.5,2,161
2016-04-01,GGOEGGOA017399,990.0,0,0
2016-04-01,GGOEGGOA017399,49.5,2,107
2016-04-01,GGOEGGOA017399,24.75,2,82
2016-04-01,GGOEGGOA017399,1.98,0,0
2016-04-01,GGOEGGOA017399,7.9,0,0
2016-04-01,GGOEGGOA017399,34.76,1,43
2016-04-01,GGOEGGOA017399,3.95,1,7
2016-04-01,GGOEGGOA017399,44.55,0,0
2016-04-01,GGOEGGOA017399,3.96,5,13
2016-04-01,GGOEGGOA017399,9.9,4,28
2016-04-01,GGOEGGOA017399,0.79,0,0
2016-04-01,GGOEGGOA017399,15.8,1,41
2016-04-01,GGOEGGOA017399,39.6,0,0
2016-04-01,GGOEGGOA017399,27.65,0,0
2016-04-01,GGOEGGOA017399,2.37,1,18
2016-04-01,GGOEGGOA017399,69.3,1,131
2016-04-01,GGOEGHGC019799,3.5,17,20
2016-04-01,GGOEGHGC019799,7.0,4,21
2016-04-01,GGOEGHGC019799,2.8,6,10
2016-04-01,GGOEGHGC019799,10.5,1,2
2016-04-01,GGOEGHGC019799,14.0,3,46
2016-04-01,GGOEGHGC019799,33.6,2,41
2016-04-01,GGOEGHGC019799,140.0,2,141
2016-04-01,GGOEGHGC019799,5.6,4,7
2016-04-01,GGOEGHGC019799,35.0,1,8
2016-04-01,GGOEGHGC019799,28.0,0,0
2016-04-01,GGOEGHGC019799,19.6,2,8
2016-04-01,GGOEGHGC019799,42.0,2,36
2016-04-01,GGOEGHGC019799,8.4,3,19
2016-04-01,GGOEGHGC019799,182.0,5,102
2016-04-01,GGOEGHGC019799,56.0,2,32
2016-04-01,GGOEGHGC019799,16.8,0,0
2016-04-01,GGOEGHGC019799,87.5,1,15
2016-04-01,GGOEGHGC019799,64.4,2,34
2016-04-01,GGOEGHGH019699,10.5,0,0
2016-04-01,GGOEGHGH019699,5.6,6,22
2016-04-01,GGOEGHGH019699,3.5,23,28
2016-04-01,GGOEGHGH019699,7.0,5,19
2016-04-01,GGOEGHGH019699,140.0,2,133
2016-04-01,GGOEGHGH019699,2.8,4,12
2016-04-01,GGOEGHGH019699,2.625,1,2987
2016-04-01,GGOEGHGH019699,14.0,2,33
2016-04-01,GGOEGHGH019699,28.0,3,21
2016-04-01,GGOEGHGH019699,19.6,2,9
2016-04-01,GGOEGHGH019699,42.0,1,28
2016-04-01,GGOEGHGH019699,8.4,2,23
2016-04-01,GGOEGHGH019699,56.0,0,0
2016-04-01,GGOEGHGH019699,45.5,1,48
2016-04-01,GGOEGHGH019699,52.5,1,13
2016-04-01,GGOEGHGH019699,17.5,0,0
2016-04-01,GGOEGHGT019599,3.5,12,12
2016-04-01,GGOEGHGT019599,7.0,3,29
2016-04-01,GGOEGHGT019599,140.0,1,154
2016-04-01,GGOEGHGT019599,875.0,0,0
2016-04-01,GGOEGHGT019599,14.0,4,27
2016-04-01,GGOEGHGT019599,2.8,2,6
2016-04-01,GGOEGHGT019599,28.0,4,27
2016-04-01,GGOEGHGT019599,19.6,2,5
2016-04-01,GGOEGHGT019599,42.0,1,72
2016-04-01,GGOEGHGT019599,5.6,1,11
2016-04-01,GGOEGHGT019599,8.4,2,11
2016-04-01,GGOEGHGT019599,33.6,1,10
2016-04-01,GGOEGHGT019599,56.0,1,41
2016-04-01,GGOEGHGT019599,16.8,2,6
2016-04-01,GGOEGHGT019599,52.5,0,0
2016-04-01,GGOEGHGT019599,17.5,2,7
2016-04-01,GGOEGHPB071610,10.99,31,54
2016-04-01,GGOEGHPB071610,21.98,3,13
2016-04-01,GGOEGHPB071610,8.79,13,25
2016-04-01,GGOEGHPB071610,109.9,1,9
2016-04-01,GGOEGHPB071610,70.32,1,16
2016-04-01,GGOEGHPB071610,35.16,0,0
2016-04-01,GGOEGHPB071610,17.58,1,1
2016-04-01,GGOEGHPB071610,219.75,0,0
2016-04-01,GGOEGHPB071610,32.97,1,3
2016-04-01,GGOEWFKA083199,1.99,14,18
2016-04-01,GGOEWFKA083199,348.25,1,541
2016-04-01,GGOEWFKA083199,3.98,2,8
2016-04-01,GGOEWFKA083199,1.59,0,0
2016-04-01,GGOEWFKA083199,7.96,2,8
2016-04-01,GGOEYAAQ031714,16.99,3,6
2016-04-01,GGOEYAAQ031714,13.59,3,9
2016-04-01,GGOEYAEB035614,20.99,0,0
2016-04-01,GGOEYAEB035614,14.69,8,8
2016-04-01,GGOEYAEB035614,11.75,0,0
2016-04-01,GGOEYAFB073115,55.99,2,19
2016-04-01,GGOEYAFB073115,134.37,1,20
2016-04-01,GGOEYAFB073115,268.74,1,11
2016-04-01,GGOEYAFB073115,44.79,0,0
2016-04-01,GGOEYAFB073115,313.53,3,19
2016-04-01,GGOEYDHJ056099,4.99,14,14
2016-04-01,GGOEYDHJ056099,31.92,0,0
2016-04-01,GGOEYDHJ056099,3.99,5,8
2016-04-01,GGOEYDHJ056099,159.6,0,0
2016-04-01,GGOEYDHJ056099,99.75,1,50
2016-04-01,GGOEYDHJ056099,9.98,0,0
2016-04-01,GGOEYFKQ020699,1.99,61,4088
2016-04-01,GGOEYFKQ020699,3.98,9,14
2016-04-01,GGOEYFKQ020699,1.59,0,0
2016-04-01,GGOEYFKQ020699,9.95,1,12
2016-04-01,GGOEYFKQ020699,15.9,1,8
2016-04-01,GGOEYFKQ020699,3.18,1,6
2016-04-01,GGOEYFKQ020699,5.97,5,16
2016-04-01,GGOEYFKQ020699,7.96,0,0
2016-04-01,GGOEYFKQ020699,66.78,0,0
2016-04-01,GGOEYFKQ020699,7.95,2,4
2016-04-01,GGOEYFKQ020699,52.47,0,0
2016-04-01,GGOEYHPB072210,10.99,51,63
2016-04-01,GGOEYHPB072210,1.582,1,567
2016-04-01,GGOEYHPB072210,65.94,2,3
2016-04-01,GGOEYHPB072210,26.37,2,15
2016-04-01,GGOEYHPB072210,21.98,2,2
2016-04-01,GGOEYHPB072210,1.054,1,105
2016-04-01,GGOEYHPB072210,131.85,1,40
2016-04-01,GGOEYOLR018699,6.99,27,55
2016-04-01,GGOEYOLR018699,13.98,2,22
2016-04-01,GGOEYOLR018699,167.7,0,0
2016-04-01,GGOEYOLR018699,27.96,1,16
2016-04-01,GGOEYOLR018699,33.54,1,10
2016-04-01,GGOEYOLR018699,670.8,1,356
2016-04-01,GGOEYOLR018699,1.048,0,0
2016-04-01,GGOEYOLR018699,55.9,0,0
2016-04-01,GGOEYOLR018699,5.59,0,0
2016-04-01,GGOEAAXJ066255,13.59,1,6
2016-04-01,GGOEAAXN066355,13.59,0,0
2016-04-01,GGOEAAXN066355,407.76,1,23
2016-04-01,GGOEADHH055999,2.39,1,4
2016-04-01,GGOEADHH055999,11.96,2,22
2016-04-01,GGOEADHH055999,2.99,0,0
2016-04-01,GGOEADHH055999,16.73,2,8
2016-04-01,GGOEADHH055999,23.9,2,32
2016-04-01,GGOEADHH055999,59.8,1,62
2016-04-01,GGOEADHH055999,29.9,1,11
2016-04-01,GGOEAFKQ020599,2.39,12,18
2016-04-01,GGOEAFKQ020599,11.96,1,17
2016-04-01,GGOEAFKQ020599,5.98,3,14
2016-04-01,GGOEAFKQ020599,2.99,10,16
2016-04-01,GGOEAFKQ020599,8.97,0,0
2016-04-01,GGOEAFKQ020599,14.95,1,8
2016-04-01,GGOEAFKQ020599,9.56,2,4
2016-04-01,GGOEAFKQ020599,7.17,1,5
2016-04-01,GGOEAFKQ020599,239.2,0,0
2016-04-01,GGOEAHPJ074410,10.99,4,9
2016-04-01,GGOEAHPJ074410,219.75,2,14
2016-04-01,GGOEAHPJ074410,8.79,1,1
2016-04-01,GGOEAHPJ074410,2.637,0,0
2016-04-01,GGOEAKDH019899,6.38,0,0
2016-04-01,GGOEAKDH019899,3.99,20,30
2016-04-01,GGOEAKDH019899,12.76,1,5
2016-04-01,GGOEAKDH019899,3.19,7,28
2016-04-01,GGOEAKDH019899,39.9,2,24
2016-04-01,GGOEAKDH019899,15.95,2,9
2016-04-01,GGOEAKDH019899,7.98,4,12
2016-04-01,GGOEAKDH019899,19.95,5,50
2016-04-01,GGOEAKDH019899,15.96,1,13
2016-04-01,GGOEAKDH019899,47.88,1,12
2016-04-01,GGOEAKDH019899,399.0,0,0
2016-04-01,GGOEAKDH019899,11.97,4,9
2016-04-01,GGOEAKDH019899,31.9,1,17
2016-04-01,GGOEAKDH019899,63.8,1,31
2016-04-01,GGOEAKDH019899,60.61,0,0
2016-04-01,GGOEAKDH019899,95.7,1,29
2016-04-01,GGOEAKDH019899,79.75,2,31
2016-04-01,GGOEAKDH019899,9.57,1,7
2016-04-01,GGOEGAAB010516,16.99,6,12
2016-04-01,GGOEGAAB010516,27.18,3,8
2016-04-01,GGOEGAAB010516,13.59,0,0
2016-04-01,GGOEGAAB010516,67.95,2,7
2016-04-01,GGOEGAAB010516,67.96,1,2
2016-04-01,GGOEGAAC035015,31.98,1,1
2016-04-01,GGOEGAAC035015,19.99,1,2
2016-04-01,GGOEGAAJ032314,15.19,8,8
2016-04-01,GGOEGAAJ032314,18.99,2,4
2016-04-01,GGOEGAAJ080614,15.99,18,20
2016-04-01,GGOEGAAJ080614,19.99,9,10
2016-04-01,GGOEGAAJ080614,63.96,1,3
2016-04-01,GGOEGAAJ080614,127.92,2,21
2016-04-01,GGOEGAAL010616,13.59,8,12
2016-04-01,GGOEGAAL010616,16.99,0,0
2016-04-01,GGOEGAAL010616,33.98,1,1
2016-04-01,GGOEGAAQ010415,16.99,7,8
2016-04-01,GGOEGAAQ010415,13.59,3,10
2016-04-01,GGOEGAAQ010415,27.18,0,0
2016-04-01,GGOEGAAQ010415,40.77,0,0
2016-04-01,GGOEGAAQ010415,67.96,0,0
2016-04-01,GGOEGAAQ010415,135.9,1,18
2016-04-01,GGOEGAAQ010415,169.9,0,0
2016-04-01,GGOEGAAR010716,16.99,1,3
2016-04-01,GGOEGAAR010716,50.97,0,0
2016-04-01,GGOEGAAR010716,84.95,2,20
2016-04-01,GGOEGAAR010716,33.98,0,0
2016-04-01,GGOEGAAR010716,13.59,2,9
2016-04-01,GGOEGADB056915,67.19,5,9
2016-04-01,GGOEGADB056915,201.57,0,0
2016-04-01,GGOEGADB056915,268.76,1,3
2016-04-01,GGOEGADB056915,83.99,2,2
2016-04-01,GGOEGADB059216,39.19,0,0
2016-04-01,GGOEGADB059216,78.38,1,2
2016-04-01,GGOEGADB059618,59.99,0,0
2016-04-01,GGOEGADJ059815,55.43,1,3
2016-04-01,GGOEGAEB027815,16.99,6,6
2016-04-01,GGOEGAEB027815,13.59,0,0
2016-04-01,GGOEGAER033215,19.99,0,0
2016-04-01,GGOEGAER033215,769.56,1,38
2016-04-01,GGOEGALJ036415,19.19,0,0
2016-04-01,GGOEGALJ036415,23.99,1,1
2016-04-01,GGOEGALJ057915,43.99,0,0
2016-04-01,GGOEGALL060017,21.99,2,2
2016-04-01,GGOEGALL060017,61.56,0,0
2016-04-01,GGOEGALL074615,16.99,1,2
2016-04-01,GGOEGALL074615,95.1,5,15
2016-04-01,GGOEGALL074615,9.51,0,0
2016-04-01,GGOEGALL074615,59.45,1,5
2016-04-01,GGOEGALP036315,19.19,0,0
2016-04-01,GGOEGALP036315,23.99,2,5
2016-04-01,GGOEGAPB057815,67.19,2,3
2016-04-01,GGOEGARJ058413,79.19,3,3
2016-04-01,GGOEGARJ058413,98.99,0,0
2016-04-01,GGOEGATB060215,36.39,0,0
2016-04-01,GGOEGATC060315,36.39,4,6
2016-04-01,GGOEGAWR061048,19.19,5,5
2016-04-01,GGOEGAXJ065555,13.59,0,0
2016-04-01,GGOEGAXJ065555,11.89,0,0
2016-04-01,GGOEGAXJ065555,9.51,1,5
2016-04-01,GGOEGAXT065455,13.59,0,0
2016-04-01,GGOEGAXT065455,23.78,0,0
2016-04-01,GGOEGBCR024399,27.98,0,0
2016-04-01,GGOEGBCR024399,11.19,4,7
2016-04-01,GGOEGBCR024399,13.99,3,10
2016-04-01,GGOEGBCR024399,41.97,0,0
2016-04-01,GGOEGBCR024399,69.95,0,0
2016-04-01,GGOEGBJL013999,12.79,14,19
2016-04-01,GGOEGBJL013999,127.9,3,25
2016-04-01,GGOEGBJL013999,31.98,1,11
2016-04-01,GGOEGBJL013999,383.7,1,95
2016-04-01,GGOEGBJL013999,25.58,0,0
2016-04-01,GGOEGBJL013999,153.48,0,0
2016-04-01,GGOEGBJL013999,15.99,0,0
2016-04-01,GGOEGBJL013999,63.95,0,0
2016-04-01,GGOEGBJL013999,166.27,4,27
2016-04-01,GGOEGBJR018199,7.0,1,5
2016-04-01,GGOEGBJR018199,14.0,2,18
2016-04-01,GGOEGBJR018199,28.0,0,0
2016-04-01,GGOEGBJR018199,8.4,0,0
2016-04-01,GGOEGBJR018199,3.5,3,5
2016-04-01,GGOEGBJR018199,17.5,1,6
2016-04-01,GGOEGBJR018199,22.4,0,0
2016-04-01,GGOEGBJR018199,35.0,1,6
2016-04-01,GGOEGBJR018199,210.0,0,0
2016-04-01,GGOEGBJR018199,142.8,0,0
2016-04-01,GGOEGBJR018199,10.5,0,0
2016-04-01,GGOEGBJR018199,420.0,4,148
2016-04-01,GGOEGBJR018199,140.0,1,48
2016-04-01,GGOEGBJR018199,280.0,1,77
2016-04-01,GGOEGBJR018199,87.5,3,24
2016-04-01,GGOEGBRB013899,99.99,7,16
2016-04-01,GGOEGBRB013899,399.96,2,3
2016-04-01,GGOEGBRB013899,79.99,0,0
2016-04-01,GGOEGDHC082299,13.99,0,0
2016-04-01,GGOEGDHC082299,11.19,3,8
2016-04-01,GGOEGDHC082299,223.8,0,0
2016-04-01,GGOEGDHC082299,33.57,2,6
2016-04-01,GGOEGDHC082299,55.95,2,3
2016-04-01,GGOEGDHC082299,69.95,2,3
2016-04-01,GGOEGDHC082299,22.38,0,0
2016-04-01,GGOEGDHC082299,67.14,2,9
2016-04-01,GGOEGDHC082299,279.75,0,0
2016-04-01,GGOEGDHC082299,44.76,2,14
2016-04-01,GGOEGDHQ014899,24.99,12,23
2016-04-01,GGOEGDHQ014899,4.998,0,0
2016-04-01,GGOEGDHQ014899,19.99,5,7
2016-04-01,GGOEGDHQ014899,99.95,3,6
2016-04-01,GGOEGDHQ014899,199.92,0,0
2016-04-01,GGOEGDHQ014899,119.94,1,5
2016-04-01,GGOEGDHQ014899,39.98,0,0
2016-04-01,GGOEGDHQ014899,79.96,1,10
2016-04-01,GGOEGDHQ014899,159.92,1,13
2016-04-01,GGOEGDHR082199,13.99,0,0
2016-04-01,GGOEGDHR082199,11.19,0,0
2016-04-01,GGOEGDHR082199,69.95,1,8
2016-04-01,GGOEGDHR082199,22.38,0,0
2016-04-01,GGOEGDHR082199,33.57,2,3
2016-04-01,GGOEGDHR082199,44.76,2,27
2016-04-01,GGOEGDHR082199,27.98,2,5
2016-04-01,GGOEGDHR082199,111.9,1,14
2016-04-01,GGOEGDHR082199,335.7,0,0
2016-04-01,GGOEGDHR082199,559.5,1,61
2016-04-01,GGOEGFSR022099,1.99,16,24
2016-04-01,GGOEGFSR022099,1.59,5,10
2016-04-01,GGOEGFSR022099,3.98,1,5
2016-04-01,GGOEGFSR022099,53.73,2,31
2016-04-01,GGOEGFSR022099,15.9,3,35
2016-04-01,GGOEGFSR022099,49.75,0,0
2016-04-01,GGOEGFSR022099,3.18,0,0
2016-04-01,GGOEGFSR022099,5.97,0,0
2016-04-01,GGOEGFSR022099,19.9,0,0
2016-04-01,GGOEGFSR022099,44.52,0,0
2016-04-01,GGOEGFSR022099,55.72,0,0
2016-04-01,GGOEGFSR022099,31.8,1,14
2016-04-01,GGOEGFSR022099,39.8,0,0
2016-04-01,GGOEGFSR022099,4.77,1,1
2016-04-01,GGOEGFSR022099,159.0,1,224
2016-04-01,GGOEGFSR022099,25.87,0,0
2016-04-01,GGOEGFSR022099,9.95,1,22
2016-04-01,GGOEGHPA003010,24.99,7,14
2016-04-01,GGOEGHPA003010,19.99,2,2
2016-04-01,GGOEGHPJ080110,18.99,0,0
2016-04-01,GGOEGHPJ080110,9.495,0,0
2016-04-01,GGOEGHPJ080110,15.19,2,2
2016-04-01,GGOEGHPJ080110,60.76,0,0
2016-04-01,GGOEGOAB016099,14.39,0,0
2016-04-01,GGOEGOAB016099,89.95,1,3
2016-04-01,GGOEGOAB016099,10.07,0,0
2016-04-01,GGOEGOAB016099,12.59,15,20
2016-04-01,GGOEGOAB016099,261.82,2,24
2016-04-01,GGOEGOAB016099,151.05,2,18
2016-04-01,GGOEGOAB016099,201.4,1,19
2016-04-01,GGOEGOAB016099,30.21,1,3
2016-04-01,GGOEGOAB016099,25.18,2,4
2016-04-01,GGOEGOAB022499,31.99,0,0
2016-04-01,GGOEGOAB022499,27.99,0,0
2016-04-01,GGOEGOAC016199,8.99,0,0
2016-04-01,GGOEGOAC016199,7.99,0,0
2016-04-01,GGOEGOAC016199,17.98,0,0
2016-04-01,GGOEGOAC016199,26.97,1,5
2016-04-01,GGOEGOAR013599,4.4,0,0
2016-04-01,GGOEGOAR013599,16.5,2,5
2016-04-01,GGOEGOAR013599,110.0,1,28
2016-04-01,GGOEGOAR013599,5.5,0,0
2016-04-01,GGOEGOBC078699,17.98,1,10
2016-04-01,GGOEGOBC078699,7.19,3,10
2016-04-01,GGOEGOBC078699,899.0,2,794
2016-04-01,GGOEGOBC078699,8.99,12,15
2016-04-01,GGOEGOBC078699,26.97,4,5
2016-04-01,GGOEGOBC078699,35.96,6,27
2016-04-01,GGOEGOBC078699,14.38,3,11
2016-04-01,GGOEGOBC078699,21.57,1,15
2016-04-01,GGOEGOCB078299,32.99,0,0
2016-04-01,GGOEGOCB078299,2.309,2,81
2016-04-01,GGOEGOCB078299,23.09,6,14
2016-04-01,GGOEGOCB078299,92.35,0,0
2016-04-01,GGOEGOCB078299,369.4,2,35
2016-04-01,GGOEGOCB078299,18.47,0,0
2016-04-01,GGOEGOCB078299,461.75,0,0
2016-04-01,GGOEGOCC077999,7.99,1,2
2016-04-01,GGOEGOCC077999,1.198,3,318
2016-04-01,GGOEGOCC077999,127.84,1,33
2016-04-01,GGOEGOCC077999,9.99,1,5
2016-04-01,GGOEGOCC077999,319.6,1,44
2016-04-01,GGOEGOCC077999,3.996,1,395
2016-04-01,GGOEGOCC077999,679.15,1,156
2016-04-01,GGOEGOCR017899,11.97,2,4
2016-04-01,GGOEGOCR017899,3.99,5,8
2016-04-01,GGOEGOCR017899,7.98,2,11
2016-04-01,GGOEGOCR017899,15.96,1,44
2016-04-01,GGOEGOCR017899,3.19,0,0
2016-04-01,GGOEGOCR017899,47.85,2,13
2016-04-01,GGOEGOCR017899,57.42,1,15
2016-04-01,GGOEGOCR017899,159.6,1,82
2016-04-01,GGOEGOCR017899,38.28,4,10
2016-04-01,GGOEGOCR017899,159.5,1,48
2016-04-01,GGOEGOCR017899,99.75,2,28
2016-04-01,GGOEGOCR017899,12.76,0,0
2016-04-01,GGOEGOCR017899,31.9,0,0
2016-04-01,GGOEGOCR017899,39.9,0,0
2016-04-01,GGOEGOCR017899,319.2,1,87
2016-04-01,GGOEGOLC013299,4.79,6,14
2016-04-01,GGOEGOLC013299,5.99,8,15
2016-04-01,GGOEGOLC013299,59.9,2,57
2016-04-01,GGOEGOLC013299,359.25,3,153
2016-04-01,GGOEGOLC013299,119.75,2,57
2016-04-01,GGOEGOLC013299,167.65,4,64
2016-04-01,GGOEGOLC013299,191.6,2,94
