year_month,product_id,product_price,present_user_cnt,present_total_qty
2016-03-01,GGOEGAQB036013,44.79,0,0
2016-03-01,GGOEGAWC061253,19.19,2,6
2016-03-01,GGOEGAWH061348,19.19,5,5
2016-03-01,GGOEGAXJ065730,30.39,1,1
2016-03-01,GGOEGAXR066030,15.19,0,0
2016-03-01,GGOEGAYR023499,7.99,0,0
2016-03-01,GGOEGBJC014399,7.99,5,7
2016-03-01,GGOEGBJC014399,9.99,4,52
2016-03-01,GGOEGBPB021199,14.99,1,1
2016-03-01,GGOEGCVB072399,34.99,1,2
2016-03-01,GGOEGHPJ080110,18.99,5,6
2016-03-01,GGOEGOAC016199,7.99,3,16
2016-03-01,GGOEGOAC016199,8.99,2,45
2016-03-01,GGOEGOBC078699,7.19,5,26
2016-03-01,GGOEGOBC078699,8.99,0,0
2016-03-01,GGOEGPJC019099,1.5,7,18
2016-03-01,GGOEGPJC019099,1.2,7,15
2016-03-01,GGOEGPJR018999,1.5,1,51
2016-03-01,GGOEGPJR018999,1.2,2,6
2016-03-01,GGOEWFKA083299,1.99,0,0
2016-03-01,GGOEWFKA083299,1.59,0,0
2016-03-01,GGOEYAEB031415,24.99,0,0
2016-03-01,GGOEYAEB031415,19.99,0,0
2016-03-01,GGOEAAWT061749,19.19,2,5
2016-03-01,GGOEADHH073999,15.19,4,12
2016-03-01,GGOEADHH073999,18.99,1,1
2016-03-01,GGOEGAAJ032314,15.19,0,0
2016-03-01,GGOEGAAJ032315,15.19,2,6
2016-03-01,GGOEGAAJ032315,18.99,0,0
2016-03-01,GGOEGAAJ032813,19.99,0,0
2016-03-01,GGOEGAAQ010417,13.59,1,1
2016-03-01,GGOEGAAQ010417,16.99,0,0
2016-03-01,GGOEGADB056613,52.07,0,0
2016-03-01,GGOEGADB056613,65.09,0,0
2016-03-01,GGOEGADJ059714,41.99,3,3
2016-03-01,GGOEGADJ059714,52.49,0,0
2016-03-01,GGOEGADJ059715,41.99,3,15
2016-03-01,GGOEGADJ059716,41.99,1,3
2016-03-01,GGOEGAER029213,15.19,2,2
2016-03-01,GGOEGAER033214,19.99,1,2
2016-03-01,GGOEGAER033214,24.99,0,0
2016-03-01,GGOEGAER035517,16.79,1,1
2016-03-01,GGOEGALJ060115,17.59,0,0
2016-03-01,GGOEGALP034314,15.19,0,0
2016-03-01,GGOEGALP034314,18.99,1,1
2016-03-01,GGOEGATB060414,59.99,3,3
2016-03-01,GGOEGATB060414,74.99,0,0
2016-03-01,GGOEGCBB074399,4.99,0,0
2016-03-01,GGOEGESQ016799,10.39,0,0
2016-03-01,GGOEYAAB034613,18.99,3,3
2016-03-01,GGOEYAAB034613,15.19,0,0
2016-03-01,GGOEYAEB030013,19.99,1,1
2016-03-01,GGOEYAQB073213,55.99,3,4
2016-03-01,GGOEYAQB073213,44.79,3,3
2016-03-01,GGOEAAEJ030914,23.99,0,0
2016-03-01,GGOEAOCH014199,7.19,2,27
2016-03-01,GGOEAOCH014199,8.99,1,3
2016-03-01,GGOEGAAL059016,17.59,2,5
2016-03-01,GGOEGADJ056813,61.59,3,3
2016-03-01,GGOEGAEC033114,19.99,5,5
2016-03-01,GGOEGAEC033114,24.99,0,0
2016-03-01,GGOEGAEJ031314,31.99,2,3
2016-03-01,GGOEGAEJ031314,39.99,3,5
2016-03-01,GGOEGALB034117,18.99,0,0
2016-03-01,GGOEGALL060015,17.59,0,0
2016-03-01,GGOEGFAQ016699,2.8,1,2
2016-03-01,GGOEGFAQ016699,3.5,11,81
2016-03-01,GGOEGHPA003010,24.99,2,5
2016-03-01,GGOEGHPA003010,19.99,10,14
2016-03-01,GGOEGOLC013299,5.99,6,155
2016-03-01,GGOEGOLC013299,4.79,15,326
2016-03-01,GGOEWFKA082999,2.39,4,9
2016-03-01,GGOEWFKA082999,2.99,2,8
2016-03-01,GGOEWFKA083099,1.59,1,3
2016-03-01,GGOEWFKA083199,1.59,0,0
2016-03-01,GGOEWFKA083199,1.99,2,3
2016-03-01,GGOEYAEA035117,29.99,0,0
2016-03-01,GGOEYAEA035117,23.99,0,0
2016-03-01,GGOEAAAH083315,15.99,2,4
2016-03-01,GGOEADHH082399,11.19,4,20
2016-03-01,GGOEADHH082399,13.99,5,21
2016-03-01,GGOEGAAB033817,18.99,3,3
2016-03-01,GGOEGAAB033817,15.19,2,5
2016-03-01,GGOEGAEJ031315,31.99,1,2
2016-03-01,GGOEGAEJ031315,39.99,3,5
2016-03-01,GGOEGAWC062150,13.59,1,2
2016-03-01,GGOEGAWC062150,16.99,0,0
2016-03-01,GGOEGAWR061148,23.99,4,8
2016-03-01,GGOEGAWR061148,19.19,2,3
2016-03-01,GGOEGAWR061850,13.59,0,0
2016-03-01,GGOEGAXJ065528,13.59,0,0
2016-03-01,GGOEGAXR066028,15.19,1,1
2016-03-01,GGOEGCBN016899,6.99,1,2
2016-03-01,GGOEGCLB020832,8.79,0,0
2016-03-01,GGOEGCLB020832,10.99,2,8
2016-03-01,GGOEGEVA022399,31.99,1,7
2016-03-01,GGOEGEVA022399,39.99,0,0
2016-03-01,GGOEGOAB012999,4.79,5,57
2016-03-01,GGOEGOAB012999,5.99,6,34
2016-03-01,GGOEGPXR023199,4.99,3,32
2016-03-01,GGOEYAFB073114,44.79,0,0
2016-03-01,GGOEYAFB073114,55.99,3,3
2016-03-01,GGOEAAAB081013,15.99,1,2
2016-03-01,GGOEAFKQ020499,1.59,15,161
2016-03-01,GGOEAFKQ020499,1.99,5,78
2016-03-01,GGOEAHPB076113,21.99,1,1
2016-03-01,GGOEGAAB058917,17.59,1,2
2016-03-01,GGOEGAAB058917,21.99,0,0
2016-03-01,GGOEGAAB058918,17.59,0,0
2016-03-01,GGOEGAAJ073015,17.59,0,0
2016-03-01,GGOEGAAJ073415,18.99,2,2
2016-03-01,GGOEGAAJ073415,15.19,0,0
2016-03-01,GGOEGAAJ080615,19.99,2,6
2016-03-01,GGOEGAAJ080615,15.99,3,4
2016-03-01,GGOEGAAR010717,16.99,0,0
2016-03-01,GGOEGAAR010717,13.59,0,0
2016-03-01,GGOEGADB056618,52.07,0,0
2016-03-01,GGOEGADB056618,65.09,0,0
2016-03-01,GGOEGADB056915,67.19,0,0
2016-03-01,GGOEGADB059215,39.19,0,0
2016-03-01,GGOEGADB059215,48.99,0,0
2016-03-01,GGOEGAHB057417,71.99,0,0
2016-03-01,GGOEGAPB058213,59.99,2,3
2016-03-01,GGOEGCBB074199,6.99,3,7
2016-03-01,GGOEGCBB074199,5.59,2,10
2016-03-01,GGOEGOCD078199,32.99,1,6
2016-03-01,GGOEGOCD078199,26.39,0,0
2016-03-01,GGOEGPXC023299,4.99,2,5
2016-03-01,GGOEGPXC023299,3.99,0,0
2016-03-01,GGOEYAEA030513,15.99,1,1
2016-03-01,GGOEYAEA030513,19.99,0,0
2016-03-01,GGOEYAEJ029514,18.99,0,0
2016-03-01,GGOEYAEJ029514,15.19,2,3
2016-03-01,GGOEYAWJ061450,19.19,0,0
2016-03-01,GGOEGAAC035016,15.99,0,0
2016-03-01,GGOEGADC059313,39.19,1,1
2016-03-01,GGOEGAEB027815,16.99,0,0
2016-03-01,GGOEGAEJ028115,16.99,0,0
2016-03-01,GGOEGALJ036416,23.99,0,0
2016-03-01,GGOEGAPB057812,67.19,0,0
2016-03-01,GGOEGAPB057815,67.19,1,2
2016-03-01,GGOEGAPB057815,83.99,0,0
2016-03-01,GGOEGATB060616,98.99,0,0
2016-03-01,GGOEGAWQ062250,13.59,0,0
2016-03-01,GGOEGAWQ062250,16.99,0,0
2016-03-01,GGOEGAXQ067155,13.59,0,0
2016-03-01,GGOEGAYC068326,15.19,0,0
2016-03-01,GGOEGAYC068326,18.99,1,3
2016-03-01,GGOEGAYH068426,15.19,1,4
2016-03-01,GGOEGAYR068226,15.19,1,3
2016-03-01,GGOEGBMB073599,21.99,8,8
2016-03-01,GGOEGBMB073599,17.59,3,4
2016-03-01,GGOEGBMC073699,21.99,6,7
2016-03-01,GGOEGBMC073699,17.59,2,5
2016-03-01,GGOEGGCX056399,250.0,0,0
2016-03-01,GGOEGHPL003214,17.59,0,0
2016-03-01,GGOEGHPL003214,21.99,2,2
2016-03-01,GGOEYAXR066155,16.99,0,0
2016-03-01,GGOEYAXR066155,13.59,1,1
2016-03-01,GGOEAAAJ080815,15.99,6,6
2016-03-01,GGOEAAAJ080815,19.99,2,2
2016-03-01,GGOEGAAJ080613,15.99,0,0
2016-03-01,GGOEGAEQ027915,13.59,6,10
2016-03-01,GGOEGAEQ027915,16.99,0,0
2016-03-01,GGOEGAER029713,15.19,2,5
2016-03-01,GGOEGALP036316,19.19,0,0
2016-03-01,GGOEGAPB057513,65.09,0,0
2016-03-01,GGOEGAQB036016,44.79,0,0
2016-03-01,GGOEGAQB036016,55.99,0,0
2016-03-01,GGOEGATB060413,74.99,0,0
2016-03-01,GGOEGBFC018799,4.99,8,93
2016-03-01,GGOEGBFC018799,3.99,5,22
2016-03-01,GGOEGESC014099,3.99,0,0
2016-03-01,GGOEGESC014099,4.99,4,9
2016-03-01,GGOEYAEJ029015,18.99,2,2
2016-03-01,GGOEYAEJ029015,15.19,1,1
2016-03-01,GGOEYAYR068656,15.19,0,0
2016-03-01,GGOEYAYR068656,18.99,2,4
2016-03-01,GGOEGADB056615,52.07,1,2
2016-03-01,GGOEGBRA037499,79.99,0,0
2016-03-01,GGOEGBRA037499,99.99,10,15
2016-03-01,GGOEGDHC015299,10.99,0,0
2016-03-01,GGOEGDHC015299,8.79,1,33
2016-03-01,GGOEAAAC080914,15.99,0,0
2016-03-01,GGOEAAAC080914,19.99,2,2
2016-03-01,GGOEAAAJ080817,19.99,0,0
2016-03-01,GGOEGAAQ033914,15.19,0,0
2016-03-01,GGOEGAAQ033916,15.19,0,0
2016-03-01,GGOEGADB056914,67.19,4,4
2016-03-01,GGOEGADB056917,67.19,2,2
2016-03-01,GGOEGADB059617,59.99,1,1
2016-03-01,GGOEGADJ059717,41.99,0,0
2016-03-01,GGOEGAEJ035316,23.99,1,2
2016-03-01,GGOEGAER035516,16.79,0,0
2016-03-01,GGOEGALB034113,15.19,0,0
2016-03-01,GGOEGAPJ058013,87.99,0,0
2016-03-01,GGOEGATB060213,36.39,0,0
2016-03-01,GGOEGATJ060513,52.49,1,2
2016-03-01,GGOEGATJ060515,41.99,0,0
2016-03-01,GGOEGAXJ065755,30.39,0,0
2016-03-01,GGOEGBRP037599,18.39,1,1
2016-03-01,GGOEGBRP037599,22.99,0,0
2016-03-01,GGOEGCBC016999,5.59,0,0
2016-03-01,GGOEGCBC016999,6.99,0,0
2016-03-01,GGOEGCBC074299,4.99,5,133
2016-03-01,GGOEGOAB016099,17.99,1,4
2016-03-01,GGOEGOAB021499,28.99,4,6
2016-03-01,GGOEGOCC077299,15.99,3,3
2016-03-01,GGOEGOCC077299,19.99,1,4
2016-03-01,GGOEGOCD078399,44.99,0,0
2016-03-01,GGOEGOCD078399,35.99,1,1
2016-03-01,GGOEYAAJ032516,15.19,0,0
2016-03-01,GGOEAAAB081014,19.99,1,2
2016-03-01,GGOEAAAC080915,15.99,2,4
2016-03-01,GGOEAAAC080915,19.99,2,2
2016-03-01,GGOEAAAP081215,15.99,0,0
2016-03-01,GGOEAAEB031214,39.99,2,6
2016-03-01,GGOEAAEB031215,39.99,0,0
2016-03-01,GGOEAAEH035214,29.99,3,5
2016-03-01,GGOEAAFB035914,55.99,0,0
2016-03-01,GGOEAAYC068726,15.19,0,0
2016-03-01,GGOEGAAB010513,16.99,6,17
2016-03-01,GGOEGAAB010513,13.59,2,2
2016-03-01,GGOEGAAC035015,15.99,0,0
2016-03-01,GGOEGADB059214,48.99,2,3
2016-03-01,GGOEGADB059214,39.19,0,0
2016-03-01,GGOEGADB059216,48.99,0,0
2016-03-01,GGOEGADB059613,74.99,1,1
2016-03-01,GGOEGADB059615,74.99,0,0
2016-03-01,GGOEGADB059615,59.99,0,0
2016-03-01,GGOEGADJ056816,76.99,0,0
2016-03-01,GGOEGADJ056816,61.59,4,5
2016-03-01,GGOEGADJ059713,41.99,0,0
2016-03-01,GGOEGAEB031514,24.99,0,0
2016-03-01,GGOEGAEB031514,23.19,0,0
2016-03-01,GGOEGAEC029117,18.99,1,1
2016-03-01,GGOEGAEJ033315,34.99,0,0
2016-03-01,GGOEGAFJ036214,51.99,0,0
2016-03-01,GGOEGAFJ036214,41.59,1,4
2016-03-01,GGOEGAWH061353,19.19,0,0
2016-03-01,GGOEGBRB079599,99.99,2,3
2016-03-01,GGOEGBRB079599,79.99,2,2
2016-03-01,GGOEYAAQ031714,16.99,0,0
2016-03-01,GGOEYAEA035114,29.99,0,0
2016-03-01,GGOEYAEA035114,23.99,0,0
2016-03-01,GGOEAAXN066328,16.99,2,2
2016-03-01,GGOEAAXN066328,13.59,0,0
2016-03-01,GGOEGADB056713,98.99,0,0
2016-03-01,GGOEGADC059514,52.49,2,4
2016-03-01,GGOEGADC059514,41.99,0,0
2016-03-01,GGOEGADC059515,52.49,1,5
2016-03-01,GGOEGADJ059814,55.43,0,0
2016-03-01,GGOEGADJ059814,69.29,0,0
2016-03-01,GGOEGAER029216,15.19,2,2
2016-03-01,GGOEGALJ036414,23.99,1,1
2016-03-01,GGOEGALJ036414,19.19,1,1
2016-03-01,GGOEGATB060215,36.39,2,3
2016-03-01,GGOEGATC060314,36.39,0,0
2016-03-01,GGOEGAXL065955,19.19,0,0
2016-03-01,GGOEGAYL068126,21.99,1,1
2016-03-01,GGOEGAYL068126,17.59,0,0
2016-03-01,GGOEYAAB034615,15.19,1,6
2016-03-01,GGOEYAAB034615,18.99,1,2
2016-03-01,GGOEYOBR078599,7.19,3,39
2016-03-01,GGOEAAEB031216,31.99,3,3
2016-03-01,GGOEAAEJ030913,23.99,0,0
2016-03-01,GGOEAAQB036113,44.79,0,0
2016-03-01,GGOEGAAC032115,18.99,0,0
2016-03-01,GGOEGAAC032115,15.19,0,0
2016-03-01,GGOEGADC059314,48.99,2,3
2016-03-01,GGOEGALJ036413,19.19,0,0
2016-03-01,GGOEGAPB057813,67.19,0,0
2016-03-01,GGOEYAEA035113,23.99,0,0
2016-03-01,GGOEYAEA035115,23.99,1,3
2016-03-01,GGOEYAEA035115,29.99,2,3
2016-03-01,GGOEYAFB073113,55.99,0,0
2016-03-01,GGOEAAAH083316,15.99,2,2
2016-03-01,GGOEAAAJ080816,15.99,2,3
2016-03-01,GGOEAAAJ080816,19.99,0,0
2016-03-01,GGOEAAAL081116,15.99,0,0
2016-03-01,GGOEGAAC032113,15.19,2,6
2016-03-01,GGOEGAAC032116,18.99,0,0
2016-03-01,GGOEGADB056715,79.19,1,2
2016-03-01,GGOEGADB059217,48.99,1,2
2016-03-01,GGOEGADC059517,41.99,0,0
2016-03-01,GGOEGAER029714,18.99,0,0
2016-03-01,GGOEGAER029714,15.19,0,0
2016-03-01,GGOEGAFJ036216,41.59,0,0
2016-03-01,GGOEGAFJ036216,51.99,1,1
2016-03-01,GGOEGATB060415,59.99,1,1
2016-03-01,GGOEGAYQ069024,15.19,0,0
2016-03-01,GGOEYAAB034617,15.19,0,0
2016-03-01,GGOEAAAH083314,19.99,1,1
2016-03-01,GGOEAAQB036115,44.79,0,0
2016-03-01,GGOEGAAC035014,19.99,1,3
2016-03-01,GGOEGAAJ080714,19.99,2,6
2016-03-01,GGOEGAAQ057214,49.99,1,3
2016-03-01,GGOEGAEB027814,16.99,1,1
2016-03-01,GGOEGAEB027814,13.59,1,1
2016-03-01,GGOEGAEJ031317,39.99,0,0
2016-03-01,GGOEGAUC057713,57.99,2,3
2016-03-01,GGOEGBRD079699,99.99,0,0
2016-03-01,GGOEGCNB021099,11.99,1,2
2016-03-01,GGOEGCNB021099,9.59,0,0
2016-03-01,GGOEGESB015099,22.99,0,0
2016-03-01,GGOEGOCR078499,19.19,0,0
2016-03-01,GGOEYAFB073116,55.99,0,0
2016-03-01,GGOEYAQB073215,44.79,1,1
2016-03-01,GGOEYAQB073215,55.99,0,0
2016-03-01,GGOEGADB057314,59.99,1,1
2016-03-01,GGOEGAEC033116,19.99,4,4
2016-03-01,GGOEGAPB058216,74.99,0,0
2016-03-01,GGOEGAYQ068956,35.2,1,3
2016-03-01,GGOEGAYQ069026,15.19,3,4
2016-03-01,GGOEGAYQ069056,15.19,0,0
2016-03-01,GGOEGEVJ023999,63.99,2,4
2016-03-01,GGOEGEVJ023999,79.99,0,0
2016-03-01,GGOEYAEJ029515,18.99,0,0
2016-03-01,GGOEYAEJ029515,15.19,0,0
2016-03-01,GGOEYAQB073214,55.99,0,0
2016-03-01,GGOEAAFB035913,55.99,0,0
2016-03-01,GGOEAAXJ066230,16.99,0,0
2016-03-01,GGOEGAAJ059117,21.99,2,2
2016-03-01,GGOEGAAJ073013,21.99,1,2
2016-03-01,GGOEGAAJ073017,21.99,1,4
2016-03-01,GGOEGAAL059014,21.99,0,0
2016-03-01,GGOEGAAL059014,17.59,1,8
2016-03-01,GGOEGALP036313,19.19,0,0
2016-03-01,GGOEGAPB057516,65.09,0,0
2016-03-01,GGOEGAWN062749,30.39,1,6
2016-03-01,GGOEGAWQ062249,16.99,0,0
2016-03-01,GGOEGAWQ062249,13.59,0,0
2016-03-01,GGOEGAYQ069025,18.99,0,0
2016-03-01,GGOEGAYT068524,18.99,0,0
2016-03-01,GGOEGBRC021399,22.99,0,0
2016-03-01,GGOEGBRC021399,18.39,0,0
2016-03-01,GGOEGEVB070899,59.99,0,0
2016-03-01,GGOEYAAJ033014,19.99,2,4
2016-03-01,GGOEYAXR066130,16.99,0,0
2016-03-01,GGOEAAAB081015,15.99,1,2
2016-03-01,GGOEAAAB081015,19.99,1,1
2016-03-01,GGOEAAAQ032014,16.99,0,0
2016-03-01,GGOEGADB056916,67.19,0,0
2016-03-01,GGOEGADB056916,83.99,0,0
2016-03-01,GGOEGAEC033117,19.99,0,0
2016-03-01,GGOEGALB036513,19.99,0,0
2016-03-01,GGOEGALJ060113,17.59,1,2
2016-03-01,GGOEGAWR061153,19.19,1,1
2016-03-01,GGOEGDHR082199,11.19,4,28
2016-03-01,GGOEGDHR082199,13.99,3,42
2016-03-01,GGOEGEHQ072599,37.99,1,2
2016-03-01,GGOEAAEC029416,15.19,0,0
2016-03-01,GGOEGALL074616,13.59,0,0
2016-03-01,GGOEGAYC068356,18.99,1,2
2016-03-01,GGOEGBJB022599,27.99,3,3
2016-03-01,GGOEGGCX056299,25.0,1,6
2016-03-01,GGOEYAAJ033013,15.99,0,0
2016-03-01,GGOEYAEJ029513,15.19,0,0
2016-03-01,GGOEAAAC080913,15.99,1,2
2016-03-01,GGOEAAAL081113,15.99,2,2
2016-03-01,GGOEAAAL081114,15.99,0,0
2016-03-01,GGOEAAAP081214,15.99,0,0
2016-03-01,GGOEGADB056714,79.19,0,0
2016-03-01,GGOEAAEB030213,15.99,0,0
2016-03-01,GGOEAAYC068725,18.99,0,0
2016-03-01,GGOEAAYJ068856,18.99,0,0
2016-03-01,GGOEGADB057317,59.99,2,4
2016-03-01,GGOEGADB057318,59.99,0,0
2016-03-01,GGOEGADB057318,74.99,0,0
2016-03-01,GGOEGAEL031113,39.99,1,71
2016-03-01,GGOEGAEL031114,39.99,1,36
2016-03-01,GGOEGAEL031115,39.99,2,34
2016-03-01,GGOEGAEL031116,39.99,32,64
2016-03-01,GGOEGAEL031117,39.99,1,25
2016-03-01,GGOEGALH036716,19.99,0,0
2016-03-01,GGOEGALJ072915,17.59,2,2
2016-03-01,GGOEGALQ034213,15.19,1,1
2016-03-01,GGOEGALQ034215,15.19,0,0
2016-03-01,GGOEGALQ036613,15.99,0,0
2016-03-01,GGOEGAXJ065728,30.39,0,0
2016-03-01,GGOEGAYB068026,19.99,1,3
2016-03-01,GGOEWALJ083417,18.99,0,0
2016-03-01,GGOEGAAJ073417,18.99,0,0
2016-03-01,GGOEGAXH065328,13.59,0,0
2016-03-01,GGOEGAYB068025,19.99,0,0
2016-03-01,GGOEGHPL003113,21.99,0,0
2016-03-01,GGOEYAEB030016,19.99,4,4
2016-03-01,GGOEYAEJ029613,15.19,0,0
2016-03-01,GGOEGALQ036615,19.99,0,0
2016-03-01,GGOEGAXJ065729,37.99,0,0
2016-03-01,GGOEAAXN066330,13.59,0,0
2016-03-01,GGOEGAAQ033913,18.99,0,0
2016-03-01,GGOEGADB056913,67.19,1,3
2016-03-01,GGOEGADJ057114,87.99,0,0
2016-03-01,GGOEGAEA030413,15.99,0,0
2016-03-01,GGOEGAXL065929,19.19,1,2
2016-03-01,GGOEGAYQ068924,35.2,1,1
2016-03-01,GGOEGAYQ068925,35.2,0,0
2016-03-01,GGOEGAYT068556,18.99,1,2
2016-03-01,GGOEGOAB022499,39.99,0,0
2016-03-01,GGOEAAEJ035716,16.79,1,1
2016-03-01,GGOEAAWH061550,23.99,2,2
2016-03-01,GGOEGAFJ036213,41.59,0,0
2016-03-01,GGOEGATC060316,36.39,0,0
2016-03-01,GGOEGAXR065155,13.59,0,0
2016-03-01,GGOEGAYR068224,18.99,0,0
2016-03-01,GGOEWAAJ083513,15.19,0,0
2016-03-01,GGOEWAAJ083515,15.19,1,1
2016-03-01,GGOEWAEA083899,7.19,9,41
2016-03-01,GGOEWAEA083899,8.99,1,9
2016-03-01,GGOEYAWJ061453,23.99,0,0
2016-03-01,GGOEAAXC066455,13.59,1,1
2016-03-01,GGOEACCQ017299,14.39,2,2
2016-03-01,GGOEGADC059315,48.99,2,3
2016-03-01,GGOEGADC059316,48.99,1,7
2016-03-01,GGOEGAPB058214,59.99,0,0
2016-03-01,GGOEGEHQ024099,59.99,2,2
2016-03-01,GGOEAAXJ066229,13.59,1,2
2016-03-01,GGOEAHPA004110,19.99,1,2
2016-03-01,GGOEGALL060017,21.99,0,0
2016-03-01,GGOEGATB060217,45.49,0,0
2016-03-01,GGOEGATB060615,98.99,0,0
2016-03-01,GGOEGAYB068024,19.99,2,2
2016-03-01,GGOEYAAQ031716,16.99,2,3
2016-03-01,GGOEAAFB035917,55.99,0,0
2016-03-01,GGOEGADB059616,59.99,0,0
2016-03-01,GGOEGAHB057415,71.99,0,0
2016-03-01,GGOEGALQ034217,18.99,0,0
2016-03-01,GGOEGAQB036017,55.99,0,0
2016-03-01,GGOEGAXQ067130,13.59,0,0
2016-03-01,GGOEGAYC068324,15.19,1,2
2016-04-01,GGOEAOBH078799,8.99,26,78
2016-04-01,GGOEAOBH078799,7.19,1,5
2016-04-01,GGOEGAAB010517,16.99,2,4
2016-04-01,GGOEGAAB010517,13.59,2,10
2016-04-01,GGOEGAAC032117,18.99,0,0
2016-04-01,GGOEGAAJ073415,18.99,0,0
2016-04-01,GGOEGAAJ073415,15.19,1,3
2016-04-01,GGOEGAAJ080615,15.99,8,24
2016-04-01,GGOEGAAJ080615,19.99,3,12
2016-04-01,GGOEGAAR010717,16.99,4,9
2016-04-01,GGOEGAEA030413,15.99,0,0
2016-04-01,GGOEGAER029213,15.19,0,0
2016-04-01,GGOEGAFB035814,44.79,0,0
2016-04-01,GGOEGAFB035814,55.99,0,0
2016-04-01,GGOEGAQB036014,44.79,0,0
2016-04-01,GGOEGAQB036014,55.99,0,0
2016-04-01,GGOEGAWR061148,23.99,0,0
2016-04-01,GGOEGAWR061148,19.19,1,1
2016-04-01,GGOEGAXC065629,30.39,0,0
2016-04-01,GGOEGAYQ068956,35.2,2,2
2016-04-01,GGOEGAYQ068956,24.64,0,0
2016-04-01,GGOEGDHC018299,2.99,14,573
2016-04-01,GGOEGDHC018299,2.39,7,135
2016-04-01,GGOEGDHR018499,2.99,11,341
2016-04-01,GGOEGDHR018499,2.39,5,96
2016-04-01,GGOEGFKQ020399,1.99,4,7
2016-04-01,GGOEGFKQ020399,1.59,2,38
2016-04-01,GGOEGFKQ020399,2.39,16,244
2016-04-01,GGOEGFKQ020399,2.99,21,290
2016-04-01,GGOEGGOA017399,0.99,26,1343
2016-04-01,GGOEGGOA017399,0.79,5,209
2016-04-01,GGOEGHGC019799,3.5,18,99
2016-04-01,GGOEGHGC019799,2.8,31,226
2016-04-01,GGOEGHGH019699,3.5,17,763
2016-04-01,GGOEGHGH019699,2.8,21,169
2016-04-01,GGOEGHGT019599,3.5,9,281
2016-04-01,GGOEGHGT019599,2.8,24,156
2016-04-01,GGOEGHPB071610,10.99,19,24
2016-04-01,GGOEGHPB071610,8.79,14,52
2016-04-01,GGOEWFKA083199,1.99,5,163
2016-04-01,GGOEWFKA083199,1.59,0,0
2016-04-01,GGOEYFKQ020699,1.99,24,1082
2016-04-01,GGOEYFKQ020699,1.59,7,89
2016-04-01,GGOEYHPB072210,10.99,17,161
2016-04-01,GGOEYHPB072210,8.79,5,124
2016-04-01,GGOEAAXJ066255,13.59,0,0
2016-04-01,GGOEAAXN066355,13.59,2,3
2016-04-01,GGOEAAXN066355,16.99,2,27
2016-04-01,GGOEADHH055999,2.39,4,22
2016-04-01,GGOEADHH055999,2.99,3,41
2016-04-01,GGOEAFKQ020599,2.39,10,10
2016-04-01,GGOEAFKQ020599,2.99,11,89
2016-04-01,GGOEAHPJ074410,10.99,3,3
2016-04-01,GGOEAHPJ074410,8.79,1,313
2016-04-01,GGOEGAAB010516,16.99,4,6
2016-04-01,GGOEGAAB010516,13.59,7,14
2016-04-01,GGOEGAAC035015,15.99,2,6
2016-04-01,GGOEGAAJ032314,15.19,2,3
2016-04-01,GGOEGAAJ032314,18.99,1,2
2016-04-01,GGOEGAAL010616,13.59,0,0
2016-04-01,GGOEGAAL010616,16.99,0,0
2016-04-01,GGOEGAAR010716,16.99,4,16
2016-04-01,GGOEGAAR010716,13.59,0,0
2016-04-01,GGOEGADB059216,39.19,2,2
2016-04-01,GGOEGAEB027815,16.99,0,0
2016-04-01,GGOEGAEB027815,13.59,0,0
2016-04-01,GGOEGAER033215,19.99,0,0
2016-04-01,GGOEGALJ036415,19.19,1,4
2016-04-01,GGOEGALJ057915,43.99,0,0
2016-04-01,GGOEGALL060017,21.99,0,0
2016-04-01,GGOEGALL060017,15.39,2,4
2016-04-01,GGOEGALL074615,16.99,0,0
2016-04-01,GGOEGALL074615,9.51,3,13
2016-04-01,GGOEGALL074615,11.89,0,0
2016-04-01,GGOEGALP036315,19.19,0,0
2016-04-01,GGOEGALP036315,23.99,0,0
2016-04-01,GGOEGAPB057815,67.19,3,4
2016-04-01,GGOEGARJ058413,79.19,0,0
2016-04-01,GGOEGATB060215,36.39,1,1
2016-04-01,GGOEGATC060315,36.39,2,2
2016-04-01,GGOEGAWR061048,19.19,1,1
2016-04-01,GGOEGAXJ065555,13.59,0,0
2016-04-01,GGOEGAXJ065555,11.89,1,1
2016-04-01,GGOEGAXJ065555,9.51,0,0
2016-04-01,GGOEGAXT065455,13.59,1,1
2016-04-01,GGOEGBCR024399,13.99,2,15
2016-04-01,GGOEGBCR024399,11.19,2,2
2016-04-01,GGOEGBJL013999,12.79,15,69
2016-04-01,GGOEGBJL013999,15.99,0,0
2016-04-01,GGOEGBJR018199,3.5,6,116
2016-04-01,GGOEGBJR018199,2.8,6,289
2016-04-01,GGOEGBRB013899,99.99,0,0
2016-04-01,GGOEGBRB013899,79.99,0,0
2016-04-01,GGOEGDHC082299,13.99,3,4
2016-04-01,GGOEGDHC082299,11.19,7,76
2016-04-01,GGOEGDHQ014899,24.99,10,193
2016-04-01,GGOEGDHQ014899,19.99,4,34
2016-04-01,GGOEGDHR082199,13.99,1,3
2016-04-01,GGOEGDHR082199,11.19,5,99
2016-04-01,GGOEGDWC020199,8.99,2,28
2016-04-01,GGOEGDWC020199,7.19,1,1
2016-04-01,GGOEGDWR015799,10.39,16,28
2016-04-01,GGOEGDWR015799,12.99,10,195
2016-04-01,GGOEGOAB016099,14.39,0,0
2016-04-01,GGOEGOAB016099,17.99,0,0
