year_month,product_id,product_category,product_price,present_user_cnt,present_total_qty
2016-03-01,GGOEGAEB027813,Apparel,33.98,1,2
2016-03-01,GGOEGALH036713,Apparel,15.99,1,2
2016-03-01,GGOEGALH036713,Apparel,399.8,2,129
2016-03-01,GGOEGALJ036413,Apparel,19.19,1,2
2016-03-01,GGOEGAPB057813,Apparel,67.19,3,6
2016-03-01,GGOEGAYL068125,Apparel,21.99,0,0
2016-03-01,GGOEYAEA035113,Apparel,47.98,1,2
2016-03-01,GGOEYAEA035113,Apparel,59.98,0,0
2016-03-01,GGOEYAEA035115,Apparel,47.98,0,0
2016-03-01,GGOEYAEA035115,Apparel,23.99,1,3
2016-03-01,GGOEYAEA035115,Apparel,29.99,0,0
2016-03-01,GGOEYAEJ029513,Apparel,15.19,2,2
2016-03-01,GGOEAAAB081016,Apparel,15.99,0,0
2016-03-01,GGOEAAAB081016,Apparel,299.85,1,93
2016-03-01,GGOEAAAH083316,Apparel,15.99,0,0
2016-03-01,GGOEAAAH083316,Apparel,299.85,2,83
2016-03-01,GGOEAAAJ080816,Apparel,15.99,1,6
2016-03-01,GGOEAAAJ080816,Apparel,39.98,1,1
2016-03-01,GGOEAAAL081116,Apparel,15.99,0,0
2016-03-01,GGOEGAAC032113,Apparel,45.57,0,0
2016-03-01,GGOEGAAC032113,Apparel,15.19,0,0
2016-03-01,GGOEGAAC032116,Apparel,18.99,0,0
2016-03-01,GGOEGAAC032116,Apparel,379.8,2,145
2016-03-01,GGOEGAFJ036216,Apparel,41.59,0,0
2016-03-01,GGOEGAFJ036216,Apparel,51.99,0,0
2016-03-01,GGOEGATB060415,Apparel,59.99,0,0
2016-03-01,GGOEGAYQ069024,Apparel,15.19,2,2
2016-03-01,GGOEGEHQ024099,Electronics,95.98,2,2
2016-03-01,GGOEGEHQ024099,Electronics,59.99,0,0
2016-03-01,GGOEYAAB034617,Apparel,15.19,2,3
2016-03-01,GGOEYAFB073117,Apparel,55.99,2,4
2016-03-01,GGOEAAQB036115,Apparel,44.79,0,0
2016-03-01,GGOEAAXJ066229,Apparel,16.99,0,0
2016-03-01,GGOEAAXJ066229,Apparel,13.59,1,3
2016-03-01,GGOEGAAC035014,Apparel,19.99,1,1
2016-03-01,GGOEGAAJ080713,Apparel,19.99,0,0
2016-03-01,GGOEGAAJ080713,Apparel,799.6,0,0
2016-03-01,GGOEGAAJ080714,Apparel,19.99,2,6
2016-03-01,GGOEGAAJ080714,Apparel,39.98,0,0
2016-03-01,GGOEGAAJ080714,Apparel,1.099,0,0
2016-03-01,GGOEGAEJ031317,Apparel,39.99,1,7
2016-03-01,GGOEGAHB057413,Apparel,89.99,0,0
2016-03-01,GGOEGALJ072914,Apparel,21.99,0,0
2016-03-01,GGOEGALP034313,Apparel,15.19,0,0
2016-03-01,GGOEGALQ058113,Apparel,49.99,0,0
2016-03-01,GGOEGAUC057713,Apparel,57.99,1,1
2016-03-01,GGOEGBRD079699,Bags,99.99,0,0
2016-03-01,GGOEGCNB021099,Lifestyle,23.98,1,13
2016-03-01,GGOEGCNB021099,Lifestyle,9.59,1,3
2016-03-01,GGOEGCNB021099,Lifestyle,47.95,1,12
2016-03-01,GGOEGESB015099,Electronics,22.99,4,4
2016-03-01,GGOEGESB015099,Electronics,45.98,1,1
2016-03-01,GGOEGESB015099,Electronics,68.97,2,4
2016-03-01,GGOEGOCR078499,Notebooks & Journals,19.19,1,1
2016-03-01,GGOEGOCR078499,Notebooks & Journals,38.38,0,0
2016-03-01,GGOEYAQB073215,Apparel,44.79,0,0
2016-03-01,GGOEYAQB073215,Apparel,55.99,0,0
2016-03-01,GGOEGADB057314,Apparel,59.99,2,3
2016-03-01,GGOEGAEC033116,Apparel,19.99,0,0
2016-03-01,GGOEGAEC033116,Apparel,49.98,0,0
2016-03-01,GGOEGAEC033116,Apparel,24.99,0,0
2016-03-01,GGOEGAER033215,Apparel,24.99,4,4
2016-03-01,GGOEYAQB073214,Apparel,55.99,1,5
2016-03-01,GGOEAAEH035216,Apparel,59.98,2,57
2016-03-01,GGOEAAFB035913,Apparel,111.98,0,0
2016-03-01,GGOEGAAJ059117,Apparel,43.98,0,0
2016-03-01,GGOEGAAJ073013,Apparel,43.98,0,0
2016-03-01,GGOEGAAJ073017,Apparel,43.98,3,4
2016-03-01,GGOEGAEB031516,Apparel,49.98,4,57
2016-03-01,GGOEGAEB031517,Apparel,49.98,1,68
2016-03-01,GGOEGAEJ030717,Apparel,49.98,2,75
2016-03-01,GGOEGALP036313,Apparel,19.19,0,0
2016-03-01,GGOEGAPB057516,Apparel,65.09,0,0
2016-03-01,GGOEGAWN062749,Apparel,30.39,7,9
2016-03-01,GGOEGAWN062749,Apparel,60.78,0,0
2016-03-01,GGOEGAWQ062249,Apparel,16.99,0,0
2016-03-01,GGOEGAWQ062249,Apparel,27.18,2,4
2016-03-01,GGOEGAWQ062249,Apparel,13.59,3,6
2016-03-01,GGOEGAYQ068924,Apparel,43.99,0,0
2016-03-01,GGOEGAYQ068924,Apparel,35.2,1,1
2016-03-01,GGOEGAYQ069025,Apparel,18.99,0,0
2016-03-01,GGOEGAYT068524,Apparel,18.99,0,0
2016-03-01,GGOEYAAJ033014,Apparel,99.95,1,4
2016-03-01,GGOEYAEA035116,Apparel,29.99,1,29
2016-03-01,GGOEYAEB031413,Apparel,49.98,1,77
2016-03-01,GGOEYAXR066130,Apparel,16.99,0,0
2016-03-01,GGOEAAAB081015,Apparel,15.99,0,0
2016-03-01,GGOEAAAB081015,Apparel,19.99,0,0
2016-03-01,GGOEAAAB081015,Apparel,399.8,2,136
2016-03-01,GGOEAAEH035217,Apparel,23.99,0,0
2016-03-01,GGOEAAXN066329,Apparel,13.59,2,2
2016-03-01,GGOEGAEC033117,Apparel,19.99,0,0
2016-03-01,GGOEGALB036513,Apparel,19.99,0,0
2016-03-01,GGOEGATC060315,Apparel,36.39,1,2
2016-03-01,GGOEGAWR061153,Apparel,19.19,0,0
2016-03-01,GGOEGDHR082199,Drinkware,27.98,0,0
2016-03-01,GGOEGDHR082199,Drinkware,167.85,1,36
2016-03-01,GGOEGDHR082199,Drinkware,55.95,0,0
2016-03-01,GGOEGDHR082199,Drinkware,111.9,1,2
2016-03-01,GGOEGDHR082199,Drinkware,55.96,0,0
2016-03-01,GGOEGDHR082199,Drinkware,699.5,0,0
2016-03-01,GGOEGDHR082199,Drinkware,22.38,0,0
2016-03-01,GGOEGEHQ072599,Electronics,75.98,1,1
2016-03-01,GGOEGEHQ072599,Electronics,37.99,1,1
2016-03-01,GGOEAAEC029416,Apparel,15.19,1,3
2016-03-01,GGOEGALL074616,Apparel,13.59,2,2
2016-03-01,GGOEGAYC068356,Apparel,18.99,0,0
2016-03-01,GGOEGBJB022599,Bags,27.99,2,5
2016-03-01,GGOEYAAJ033013,Apparel,31.98,0,0
2016-03-01,GGOEYAAJ033013,Apparel,19.99,1,1
2016-03-01,GGOEAAAL081114,Apparel,15.99,0,0
2016-03-01,GGOEAHPB076115,Headgear,21.99,1,1
2016-03-01,GGOEAAAH083317,Apparel,199.9,0,0
2016-03-01,GGOEAAEB030213,Apparel,15.99,1,2
2016-03-01,GGOEAAYC068725,Apparel,18.99,0,0
2016-03-01,GGOEAAYJ068856,Apparel,18.99,0,0
2016-03-01,GGOEGAAC032114,Apparel,379.8,0,0
2016-03-01,GGOEGAAC032114,Apparel,18.99,0,0
2016-03-01,GGOEGAAC032117,Apparel,189.9,3,66
2016-03-01,GGOEGAAJ073417,Apparel,949.5,0,0
2016-03-01,GGOEGAAJ073417,Apparel,18.99,2,2
2016-03-01,GGOEGADB057317,Apparel,59.99,0,0
2016-03-01,GGOEGADB057318,Apparel,59.99,1,1
2016-03-01,GGOEGADB057318,Apparel,74.99,0,0
2016-03-01,GGOEGAEE031013,Apparel,4.158,2,537
2016-03-01,GGOEGAEE031014,Apparel,2.639,0,0
2016-03-01,GGOEGAEE031015,Apparel,1.199,2,146
2016-03-01,GGOEGAEE031016,Apparel,1.079,1,130
2016-03-01,GGOEGAEE031017,Apparel,159.96,0,0
2016-03-01,GGOEGAEL031113,Apparel,2.199,0,0
2016-03-01,GGOEGAEL031114,Apparel,1.479,1,126
2016-03-01,GGOEGAEL031115,Apparel,1.679,1,158
2016-03-01,GGOEGAEL031116,Apparel,2.199,1,200
2016-03-01,GGOEGAEL031117,Apparel,1.119,2,133
2016-03-01,GGOEGALH036714,Apparel,799.6,1,265
2016-03-01,GGOEGALH036716,Apparel,19.99,0,0
2016-03-01,GGOEGALJ072915,Apparel,17.59,3,3
2016-03-01,GGOEGALJ073313,Apparel,854.55,0,0
2016-03-01,GGOEGALJ073314,Apparel,1.899,1,602
2016-03-01,GGOEGALJ073315,Apparel,949.5,3,288
2016-03-01,GGOEGALJ073316,Apparel,949.5,1,303
2016-03-01,GGOEGALQ034215,Apparel,15.19,1,1
2016-03-01,GGOEGALQ036613,Apparel,15.99,1,1
2016-03-01,GGOEGAPJ058015,Apparel,87.99,1,3
2016-03-01,GGOEGAXJ065728,Apparel,91.17,3,6
2016-03-01,GGOEGAYB068026,Apparel,19.99,1,1
2016-03-01,GGOEWAAJ083516,Apparel,75.96,2,4
2016-03-01,GGOEWALJ083414,Apparel,18.99,0,0
2016-03-01,GGOEWALJ083417,Apparel,18.99,0,0
2016-03-01,GGOEYAAJ033017,Apparel,19.99,0,0
2016-03-01,GGOEGAAC035013,Apparel,19.99,1,1
2016-03-01,GGOEGAXH065328,Apparel,13.59,0,0
2016-03-01,GGOEWAAJ083514,Apparel,18.99,1,1
2016-03-01,GGOEYAEB030016,Apparel,19.99,0,0
2016-03-01,GGOEYAEB035613,Apparel,20.99,0,0
2016-03-01,GGOEYAEB035616,Apparel,20.99,0,0
2016-03-01,GGOEYAEJ029613,Apparel,15.19,1,4
2016-03-01,GGOEGAAQ033913,Apparel,18.99,0,0
2016-03-01,GGOEGALQ036615,Apparel,19.99,0,0
2016-03-01,GGOEGAXJ065729,Apparel,37.99,0,0
2016-03-01,GGOEWAEA083899,Apparel,17.98,0,0
2016-03-01,GGOEWAEA083899,Apparel,8.99,2,4
2016-03-01,GGOEWAEA083899,Apparel,7.19,6,7
2016-03-01,GGOEWAEA083899,Apparel,14.38,1,1
2016-03-01,GGOEWAEA083899,Apparel,50.33,0,0
2016-03-01,GGOEWAEA083899,Apparel,71.9,2,17
2016-03-01,GGOEWAEA083899,Apparel,28.76,1,13
2016-03-01,GGOEWAEA083899,Apparel,35.95,0,0
2016-03-01,GGOEWAEA083899,Apparel,44.95,1,5
2016-03-01,GGOEAAAL081117,Apparel,19.99,0,0
2016-03-01,GGOEAAXN066330,Apparel,13.59,1,3
2016-03-01,GGOEGAAH034016,Apparel,15.19,0,0
2016-03-01,GGOEGADB056717,Apparel,98.99,0,0
2016-03-01,GGOEGADJ057114,Apparel,87.99,0,0
2016-03-01,GGOEGADJ059815,Apparel,69.29,0,0
2016-03-01,GGOEGALL060017,Apparel,21.99,3,11
2016-03-01,GGOEGATB060217,Apparel,45.49,3,3
2016-03-01,GGOEGAWC062148,Apparel,16.99,0,0
2016-03-01,GGOEGAYQ068925,Apparel,35.2,1,1
2016-03-01,GGOEGAYT068556,Apparel,18.99,1,1
2016-03-01,GGOEGOAB022499,Office,79.98,0,0
2016-03-01,GGOEYAWJ061453,Apparel,19.19,0,0
2016-03-01,GGOEYAWJ061453,Apparel,23.99,0,0
2016-03-01,GGOEAAEJ035716,Apparel,16.79,0,0
2016-03-01,GGOEAAWH061550,Apparel,23.99,0,0
2016-03-01,GGOEGATC060316,Apparel,36.39,0,0
2016-03-01,GGOEGAXR065155,Apparel,27.18,1,1
2016-03-01,GGOEGAYB068024,Apparel,19.99,1,1
2016-03-01,GGOEGAYH067924,Apparel,15.19,0,0
2016-03-01,GGOEGAYR068224,Apparel,18.99,1,1
2016-03-01,GGOEWAAJ083513,Apparel,15.19,0,0
2016-03-01,GGOEWAAJ083515,Apparel,15.19,0,0
2016-03-01,GGOEWALJ083413,Apparel,15.19,2,2
2016-03-01,GGOEAAXC066455,Apparel,13.59,0,0
2016-03-01,GGOEACCQ017299,Lifestyle,14.39,2,5
2016-03-01,GGOEACCQ017299,Lifestyle,28.78,1,1
2016-03-01,GGOEGAWR061848,Apparel,13.59,0,0
2016-03-01,GGOEGATB060615,Apparel,98.99,0,0
2016-03-01,GGOEAAFB035917,Apparel,55.99,0,0
2016-03-01,GGOEGADB059616,Apparel,59.99,0,0
2016-03-01,GGOEGAHB057415,Apparel,71.99,1,3
2016-03-01,GGOEGALQ034217,Apparel,18.99,1,3
2016-03-01,GGOEGAWH061349,Apparel,19.19,1,2
2016-03-01,GGOEGAXQ067130,Apparel,13.59,0,0
2016-03-01,GGOEGAYC068324,Apparel,15.19,0,0
2016-04-01,GGOEAOBH078799,Fun,8.99,1,3
2016-04-01,GGOEAOBH078799,Accessories,899.0,1,809
2016-04-01,GGOEAOBH078799,Accessories,7.19,0,0
2016-04-01,GGOEAOBH078799,Accessories,14.38,3,3
2016-04-01,GGOEGAAB010515,Apparel,13.59,6,22
2016-04-01,GGOEGAAB010515,Apparel,16.99,14,18
2016-04-01,GGOEGAAB010515,Apparel,27.18,1,6
2016-04-01,GGOEGAAB010515,Apparel,54.36,1,7
2016-04-01,GGOEGAAB010515,Apparel,67.96,1,3
2016-04-01,GGOEGAAB010517,Apparel,16.99,4,6
2016-04-01,GGOEGAAB010517,Apparel,27.18,1,4
2016-04-01,GGOEGAAB010517,Apparel,13.59,2,4
2016-04-01,GGOEGAAC032117,Apparel,18.99,0,0
2016-04-01,GGOEGAAJ073415,Apparel,18.99,5,5
2016-04-01,GGOEGAAJ073415,Apparel,15.19,0,0
2016-04-01,GGOEGAAJ080615,Apparel,15.99,8,13
2016-04-01,GGOEGAAJ080615,Apparel,63.96,1,5
2016-04-01,GGOEGAAJ080615,Apparel,19.99,3,6
2016-04-01,GGOEGAAJ080615,Apparel,39.98,0,0
2016-04-01,GGOEGAAJ080615,Apparel,95.94,0,0
2016-04-01,GGOEGAAJ080615,Apparel,199.9,1,18
2016-04-01,GGOEGAAR010714,Apparel,16.99,0,0
2016-04-01,GGOEGAAR010714,Apparel,13.59,5,6
2016-04-01,GGOEGAAR010717,Apparel,16.99,1,4
2016-04-01,GGOEGAAR010717,Apparel,33.98,0,0
2016-04-01,GGOEGAAR010717,Apparel,84.95,1,4
2016-04-01,GGOEGADC059514,Apparel,52.49,0,0
2016-04-01,GGOEGADJ056813,Apparel,76.99,0,0
2016-04-01,GGOEGADJ056813,Apparel,61.59,0,0
2016-04-01,GGOEGADJ056814,Apparel,76.99,0,0
2016-04-01,GGOEGADJ056814,Apparel,61.59,7,7
2016-04-01,GGOEGADJ059714,Apparel,41.99,3,9
2016-04-01,GGOEGADJ059714,Apparel,52.49,1,1
2016-04-01,GGOEGADJ059714,Apparel,377.91,0,0
2016-04-01,GGOEGAEA030413,Apparel,15.99,1,4
2016-04-01,GGOEGAEA030413,Apparel,19.99,2,6
2016-04-01,GGOEGAEB031513,Apparel,24.99,0,0
2016-04-01,GGOEGAEB031513,Apparel,944.46,0,0
2016-04-01,GGOEGAER029213,Apparel,15.19,0,0
2016-04-01,GGOEGAFB035814,Apparel,44.79,5,11
2016-04-01,GGOEGAFB035814,Apparel,55.99,0,0
2016-04-01,GGOEGAFB035814,Apparel,111.98,1,4
2016-04-01,GGOEGAQB036014,Apparel,44.79,4,15
2016-04-01,GGOEGAQB036014,Apparel,55.99,1,9
2016-04-01,GGOEGAWC061253,Apparel,19.19,1,1
2016-04-01,GGOEGAWC061253,Apparel,16.79,0,0
2016-04-01,GGOEGAWC061253,Apparel,13.43,1,5
2016-04-01,GGOEGAWC061253,Apparel,117.53,2,2
2016-04-01,GGOEGAWC061253,Apparel,134.32,1,47
2016-04-01,GGOEGAWR061148,Apparel,23.99,0,0
2016-04-01,GGOEGAWR061148,Apparel,19.19,3,5
2016-04-01,GGOEGAXC065629,Apparel,30.39,0,0
2016-04-01,GGOEGAXR066030,Apparel,15.19,0,0
2016-04-01,GGOEGAYC068325,Apparel,18.99,0,0
2016-04-01,GGOEGAYC068325,Apparel,15.19,0,0
2016-04-01,GGOEGAYC068325,Apparel,151.92,1,13
2016-04-01,GGOEGAYQ068956,Apparel,35.2,0,0
2016-04-01,GGOEGAYQ068956,Apparel,24.64,0,0
2016-04-01,GGOEGAYQ069025,Apparel,18.99,0,0
2016-04-01,GGOEGCNB021099,Lifestyle,11.99,1,1
2016-04-01,GGOEGDHC018299,Drinkware,5.98,1,8
2016-04-01,GGOEGDHC018299,Drinkware,2.39,3,9
2016-04-01,GGOEGDHC018299,Drinkware,8.97,0,0
2016-04-01,GGOEGDHC018299,Drinkware,11.96,1,31
2016-04-01,GGOEGDHC018299,Drinkware,44.85,8,59
2016-04-01,GGOEGDHC018299,Drinkware,2.99,11,14
2016-04-01,GGOEGDHC018299,Drinkware,1.196,2,1594
2016-04-01,GGOEGDHC018299,Drinkware,23.9,2,36
2016-04-01,GGOEGDHC018299,Drinkware,43.02,3,9
2016-04-01,GGOEGDHC018299,Drinkware,23.92,1,15
2016-04-01,GGOEGDHC018299,Drinkware,59.8,0,0
2016-04-01,GGOEGDHC018299,Drinkware,16.73,3,10
2016-04-01,GGOEGDHC018299,Drinkware,52.58,1,64
2016-04-01,GGOEGDHC018299,Drinkware,65.78,0,0
2016-04-01,GGOEGDHC018299,Drinkware,14.95,3,11
2016-04-01,GGOEGDHC018299,Drinkware,28.68,0,0
2016-04-01,GGOEGDHC018299,Drinkware,59.75,0,0
2016-04-01,GGOEGDHC018299,Drinkware,29.9,1,10
2016-04-01,GGOEGDHC018299,Drinkware,239.2,1,65
2016-04-01,GGOEGDHC018299,Drinkware,20.93,1,9
2016-04-01,GGOEGDHC018299,Drinkware,31.07,1,10
2016-04-01,GGOEGDHC018299,Drinkware,38.87,2,31
2016-04-01,GGOEGDHC018299,Drinkware,4.78,1,4
2016-04-01,GGOEGDHR018499,Drinkware,2.99,0,0
2016-04-01,GGOEGDHR018499,Drinkware,5.98,2,7
2016-04-01,GGOEGDHR018499,Drinkware,8.97,0,0
2016-04-01,GGOEGDHR018499,Drinkware,11.96,1,27
2016-04-01,GGOEGDHR018499,Drinkware,44.85,1,18
2016-04-01,GGOEGDHR018499,Drinkware,598.0,1,761
2016-04-01,GGOEGDHR018499,Drinkware,43.02,2,70
2016-04-01,GGOEGDHR018499,Drinkware,23.92,2,7
2016-04-01,GGOEGDHR018499,Drinkware,47.8,1,73
2016-04-01,GGOEGDHR018499,Drinkware,50.83,0,0
2016-04-01,GGOEGDHR018499,Drinkware,20.93,0,0
2016-04-01,GGOEGDHR018499,Drinkware,2.39,0,0
2016-04-01,GGOEGDHR018499,Drinkware,16.73,1,7
2016-04-01,GGOEGDHR018499,Drinkware,19.12,0,0
2016-04-01,GGOEGDHR018499,Drinkware,23.9,0,0
2016-04-01,GGOEGDHR018499,Drinkware,28.68,2,16
2016-04-01,GGOEGDHR018499,Drinkware,59.8,2,34
2016-04-01,GGOEGDHR018499,Drinkware,29.9,0,0
2016-04-01,GGOEGDHR018499,Drinkware,239.2,1,83
2016-04-01,GGOEGDHR018499,Drinkware,31.07,1,6
2016-04-01,GGOEGDWC020199,Drinkware,8.99,4,17
2016-04-01,GGOEGDWC020199,Drinkware,21.57,1,5
2016-04-01,GGOEGDWC020199,Drinkware,28.76,2,14
2016-04-01,GGOEGDWC020199,Drinkware,89.9,3,10
2016-04-01,GGOEGDWC020199,Drinkware,134.85,1,14
2016-04-01,GGOEGDWC020199,Drinkware,7.19,0,0
2016-04-01,GGOEGDWR015799,Drinkware,12.99,20,25
2016-04-01,GGOEGDWR015799,Drinkware,10.39,16,21
2016-04-01,GGOEGDWR015799,Drinkware,51.96,1,17
2016-04-01,GGOEGDWR015799,Drinkware,25.98,1,13
2016-04-01,GGOEGDWR015799,Drinkware,41.56,2,12
2016-04-01,GGOEGDWR015799,Drinkware,311.76,0,0
2016-04-01,GGOEGDWR015799,Drinkware,64.95,2,4
2016-04-01,GGOEGDWR015799,Drinkware,38.97,0,0
2016-04-01,GGOEGDWR015799,Drinkware,51.95,1,10
2016-04-01,GGOEGDWR015799,Drinkware,1.792,0,0
2016-04-01,GGOEGFKQ020399,Office,1.99,12,15
2016-04-01,GGOEGFKQ020399,Office,1.59,5,9
2016-04-01,GGOEGFKQ020399,Office,5.97,1,7
2016-04-01,GGOEGFKQ020399,Office,7.96,0,0
2016-04-01,GGOEGFKQ020399,Office,3.98,6,14
2016-04-01,GGOEGFKQ020399,Office,39.75,1,20
2016-04-01,GGOEGFKQ020399,Office,2.99,30,48
2016-04-01,GGOEGFKQ020399,Office,2.39,12,29
2016-04-01,GGOEGFKQ020399,Office,95.6,0,0
2016-04-01,GGOEGFKQ020399,Office,5.98,3,12
2016-04-01,GGOEGFKQ020399,Office,448.5,1,144
2016-04-01,GGOEGFKQ020399,Office,23.9,4,44
2016-04-01,GGOEGFKQ020399,Office,32.89,1,2
2016-04-01,GGOEGFKQ020399,Office,47.84,1,25
2016-04-01,GGOEGFKQ020399,Office,59.8,0,0
2016-04-01,GGOEGFKQ020399,Office,8.97,5,24
2016-04-01,GGOEGFKQ020399,Office,14.95,5,15
2016-04-01,GGOEGFKQ020399,Office,29.9,1,28
2016-04-01,GGOEGFKQ020399,Office,11.95,2,4
2016-04-01,GGOEGFKQ020399,Office,71.7,1,34
2016-04-01,GGOEGFKQ020399,Office,7.17,0,0
2016-04-01,GGOEGFKQ020399,Office,11.96,0,0
2016-04-01,GGOEGFKQ020399,Office,50.19,2,47
2016-04-01,GGOEGFKQ020399,Office,44.85,1,19
2016-04-01,GGOEGFKQ020399,Office,239.0,1,96
2016-04-01,GGOEGFKQ020399,Office,239.2,1,82
2016-04-01,GGOEGGOA017399,Office,11.88,0,0
2016-04-01,GGOEGGOA017399,Office,19.8,2,67
2016-04-01,GGOEGGOA017399,Office,0.99,9,12
2016-04-01,GGOEGGOA017399,Office,4.95,1,10
2016-04-01,GGOEGGOA017399,Office,23.7,3,114
2016-04-01,GGOEGGOA017399,Office,39.5,2,161
2016-04-01,GGOEGGOA017399,Office,990.0,0,0
2016-04-01,GGOEGGOA017399,Office,49.5,2,107
2016-04-01,GGOEGGOA017399,Office,24.75,2,82
2016-04-01,GGOEGGOA017399,Office,1.98,0,0
2016-04-01,GGOEGGOA017399,Office,7.9,0,0
2016-04-01,GGOEGGOA017399,Office,34.76,1,43
2016-04-01,GGOEGGOA017399,Office,3.95,1,7
2016-04-01,GGOEGGOA017399,Office,44.55,0,0
2016-04-01,GGOEGGOA017399,Office,3.96,5,13
2016-04-01,GGOEGGOA017399,Office,9.9,4,28
2016-04-01,GGOEGGOA017399,Office,0.79,0,0
2016-04-01,GGOEGGOA017399,Office,15.8,1,41
2016-04-01,GGOEGGOA017399,Office,39.6,0,0
2016-04-01,GGOEGGOA017399,Office,27.65,0,0
2016-04-01,GGOEGGOA017399,Office,2.37,1,18
2016-04-01,GGOEGGOA017399,Office,69.3,1,131
2016-04-01,GGOEGHGC019799,Lifestyle,3.5,17,20
2016-04-01,GGOEGHGC019799,Lifestyle,7.0,4,21
2016-04-01,GGOEGHGC019799,Lifestyle,2.8,6,10
2016-04-01,GGOEGHGC019799,Lifestyle,10.5,1,2
2016-04-01,GGOEGHGC019799,Lifestyle,14.0,3,46
2016-04-01,GGOEGHGC019799,Lifestyle,33.6,2,41
2016-04-01,GGOEGHGC019799,Lifestyle,140.0,2,141
2016-04-01,GGOEGHGC019799,Lifestyle,5.6,4,7
2016-04-01,GGOEGHGC019799,Lifestyle,35.0,1,8
2016-04-01,GGOEGHGC019799,Lifestyle,28.0,0,0
2016-04-01,GGOEGHGC019799,Lifestyle,19.6,2,8
2016-04-01,GGOEGHGC019799,Lifestyle,42.0,2,36
2016-04-01,GGOEGHGC019799,Lifestyle,8.4,3,19
2016-04-01,GGOEGHGC019799,Lifestyle,182.0,5,102
2016-04-01,GGOEGHGC019799,Lifestyle,56.0,2,32
2016-04-01,GGOEGHGC019799,Lifestyle,16.8,0,0
2016-04-01,GGOEGHGC019799,Lifestyle,87.5,1,15
2016-04-01,GGOEGHGC019799,Lifestyle,64.4,2,34
2016-04-01,GGOEGHGH019699,Lifestyle,10.5,0,0
2016-04-01,GGOEGHGH019699,Lifestyle,5.6,6,22
2016-04-01,GGOEGHGH019699,Lifestyle,3.5,23,28
2016-04-01,GGOEGHGH019699,Lifestyle,7.0,5,19
2016-04-01,GGOEGHGH019699,Lifestyle,140.0,2,133
2016-04-01,GGOEGHGH019699,Lifestyle,2.8,4,12
2016-04-01,GGOEGHGH019699,Lifestyle,2.625,1,2987
2016-04-01,GGOEGHGH019699,Lifestyle,14.0,2,33
2016-04-01,GGOEGHGH019699,Lifestyle,28.0,3,21
2016-04-01,GGOEGHGH019699,Lifestyle,19.6,2,9
2016-04-01,GGOEGHGH019699,Lifestyle,42.0,1,28
2016-04-01,GGOEGHGH019699,Lifestyle,8.4,2,23
2016-04-01,GGOEGHGH019699,Lifestyle,56.0,0,0
2016-04-01,GGOEGHGH019699,Lifestyle,45.5,1,48
2016-04-01,GGOEGHGH019699,Lifestyle,52.5,1,13
2016-04-01,GGOEGHGH019699,Lifestyle,17.5,0,0
2016-04-01,GGOEGHGT019599,Lifestyle,3.5,12,12
2016-04-01,GGOEGHGT019599,Lifestyle,7.0,3,29
2016-04-01,GGOEGHGT019599,Lifestyle,140.0,1,154
2016-04-01,GGOEGHGT019599,Lifestyle,875.0,0,0
2016-04-01,GGOEGHGT019599,Lifestyle,14.0,4,27
2016-04-01,GGOEGHGT019599,Lifestyle,2.8,2,6
2016-04-01,GGOEGHGT019599,Lifestyle,28.0,4,27
2016-04-01,GGOEGHGT019599,Lifestyle,19.6,2,5
2016-04-01,GGOEGHGT019599,Lifestyle,42.0,1,72
2016-04-01,GGOEGHGT019599,Lifestyle,5.6,1,11
2016-04-01,GGOEGHGT019599,Lifestyle,8.4,2,11
2016-04-01,GGOEGHGT019599,Lifestyle,33.6,1,10
2016-04-01,GGOEGHGT019599,Lifestyle,56.0,1,41
2016-04-01,GGOEGHGT019599,Lifestyle,16.8,2,6
2016-04-01,GGOEGHGT019599,Lifestyle,52.5,0,0
2016-04-01,GGOEGHGT019599,Lifestyle,17.5,2,7
2016-04-01,GGOEGHPB071610,Headgear,10.99,31,54
2016-04-01,GGOEGHPB071610,Headgear,21.98,3,13
2016-04-01,GGOEGHPB071610,Headgear,8.79,13,25
2016-04-01,GGOEGHPB071610,Headgear,109.9,1,9
2016-04-01,GGOEGHPB071610,Headgear,70.32,1,16
2016-04-01,GGOEGHPB071610,Headgear,35.16,0,0
2016-04-01,GGOEGHPB071610,Headgear,17.58,1,1
2016-04-01,GGOEGHPB071610,Headgear,219.75,0,0
2016-04-01,GGOEGHPB071610,Headgear,32.97,1,3
2016-04-01,GGOEWFKA083199,Electronics,1.99,14,18
2016-04-01,GGOEWFKA083199,Electronics,348.25,1,541
2016-04-01,GGOEWFKA083199,Electronics,3.98,2,8
2016-04-01,GGOEWFKA083199,Electronics,1.59,0,0
2016-04-01,GGOEWFKA083199,Electronics,7.96,2,8
2016-04-01,GGOEYAAQ031714,Apparel,16.99,3,6
2016-04-01,GGOEYAAQ031714,Apparel,13.59,3,9
2016-04-01,GGOEYAEB035614,Apparel,20.99,0,0
2016-04-01,GGOEYAEB035614,Apparel,14.69,8,8
2016-04-01,GGOEYAEB035614,Apparel,11.75,0,0
2016-04-01,GGOEYAFB073115,Apparel,55.99,2,19
2016-04-01,GGOEYAFB073115,Apparel,134.37,1,20
2016-04-01,GGOEYAFB073115,Apparel,268.74,1,11
2016-04-01,GGOEYAFB073115,Apparel,44.79,0,0
